10095,SPECIAL TOPICS,AS,,,"(Repeatable for credit) This program, administered by the dean is intended to encourage interdisciplinary study to cover areas not treated adequately in traditional coursework and to make available promptly the new and significant experience of the faculty.",2012
20095,SPECIAL TOPICS,AS,,,"(Repeatable for credit) This program, administered by the dean, is intended to encourage interdisciplinary study, to cover areas not treated adequately in traditional coursework and to make available promptly the new and significant experience of the faculty.",2012
22001,INTRODUCTION TO JEWISH STUDIES ,AS,,,"Introductory examination of issues of Jewish life, culture, religion and society from antiquity to the present.",2012
22069,"INTRODUCTION TO LESBIAN, GAY, BISEXUAL AND TRANSGENDERED STUDIES ",AS,,,"An introductory examination of lesbian, gay, bisexual and transgender issues from an interdisciplinary perspective.",2012
30095,SPECIAL TOPICS,AS,,,"(Repeatable for credit) This program, administered by the dean is intended to encourage interdisciplinary study to cover areas not treated adequately in traditional coursework and to make available promptly the new and significant experience of the faculty.",2012
30196,INDIVIDUAL INVESTIGATION,AS,Permission.,,(Repeatable for credit) Registration requires prior approval from the college of arts and sciences office.,2012
30210,SOCIAL STUCTURE AND PROCESSES IN EUROPE ,AS,,,"Introduction to social life in today's Europe, contrasting the European situation with other parts of the world, predominantly, the United States. This course is only available for semester abroad.",2012
40095,SPECIAL TOPICS,AS,,,"(Repeatable for credit) This program, administered by the dean, is intended to encourage interdisciplinary study, to cover areas not treated adequately in traditional coursework and to make available promptly the new and significant experience of the faculty.",2012
43001,LEGAL INFORMATION SOURCES AND SERVICES ,AS,enior standing.,,"Fundamentals of legal research methods and major sources of American legal literature in print and electronic formats as used in other disciplines. Students learn how to formulate a research plan based on legal analysis of issues using relevant, authoritative legal resources.",2012
50095,SPECIAL TOPICS,AS,Graduate standing and special approval.,,(Repeatable for credit) Topic to be announced in the schedule of classes booklet. Repeated registration permitted when content varies.,2012
50096,INDIVIDUAL INVESTIGATION,AS,Graduate standing.,,"(Repeatable for credit) Pursuit of a subject matter beyond normal course coverage, supervised by a graduate faculty member.",2012
53001,LEGAL INFORMATION SOURCES AND SERVICES ,AS,graduate standing.,,"Fundamentals of legal research methods and major sources of American legal literature in print and electronic formats as used in other disciplines. Students learn how to formulate a research plan based on legal analysis of issues using relevant, authoritative legal resources.",2012
61000,INTRODUCTION TO LIBERAL STUDIES ,AS,graduate standing.,,"Introduction to graduate-level interdisciplinary studies. The specific subjects covered are chosen by the instructor, and so may vary.",2012
61001,LIBERAL STUDIES RESEARCH PAPER ,AS,graduate standing and special approval.,,Learning to write a graduate-level research paper.,2012
61095,LIBERAL STUDIES SEMINAR,AS,,,(Repeatable for credit) An interdisciplinary seminar designed for candidates in the liberal studies program. Topics will vary.,2012
61098,LIBERAL STUDIES ESSAY,AS,Graduate standing.,,(Repeatable for credit) The preparation of an essay of approximately 50 pages on a topic related to the student's program of study for the Master of Liberal Studies degree.,2012
70095,SPECIAL TOPICS,AS,Doctoral standing; special approval.,,(Repeatable for credit) Topic to be announced in the schedule of classes booklet.,2012
70096,INDIVIDUAL INVESTIGATION,AS,Doctoral standing.,,"(Repeatable for credit) Pursuit of a subject matter beyond normal course coverage, supervised by a graduate faculty member.",2012
73001,LEGAL INFORMATION SOURCES AND SERVICES ,AS,doctoral standing.,,"Fundamentals of legal research methods and major sources of American legal literature in print and electronic formats as used in other disciplines. Students learn how to formulate a research plan based on legal analysis of issues using relevant, authoritative legal resources.",2012
