12001,ART AS A WORLD PHENOMENON ,ARTH,,,An introduction to the history of art emphasizing analysis and interpretation of visual art forms. The course will also focus on the functions and meaning of Western and non-Western art traditions. Not counted toward requirements for art majors.,2013
22006,ART HISTORY I: ANCIENT AND MEDIEVAL ART ,ARTH,,,Examination and interpretation of the major monuments of Western art and architecture from Paleolithic art to late Gothic art. The impact of non-Western traditions will be included as appropriate.,2013
22007,ART HISTORY II: RENAISSANCE TO MODERN ART ,ARTH,,,"Major movements and artists in painting, sculpture and allied arts of Europe and America from early Renaissance in Italy until the present day. The impact of non- Western traditions will be included as appropriate.",2013
22020,"ART OF AFRICA, OCEANIA AND THE AMERICAS ",ARTH,,,"Stylistic and historical investigation of the art and architecture of the traditional societies of Africa, Oceania and the Americas within an art historical and cross- cultural perspective.",2013
32066,LATE MODERN ART ,ARTH,ARTH 22007.,,"Painting, sculpture and allied arts in the United States and Europe from 1940 to the present.",2013
42000,RESEARCH AND WRITING IN ART HISTORY I,ARTH,Junior standing or above.,Upper-division art history course.,Introduction to the basic techniques and resources for art history research. Provides assistance in the preparation of research papers and critical essays required by upper-division art history courses.,2013
42023,THE ARTS OF JAPAN ,ARTH,junior or senior standing.,,"Examination of sources and styles of Japanese art, from prehistoric to recent times.",2013
42025,ART OF WEST AFRICA,ARTH,Junior or senior standing.,,"(Cross-listed with ARTH 52025) Arts, crafts and architecture of the western Sudanic and Guinea Coast areas of West Africa from prehistoric times to the present.",2013
42026,ART OF NIGERIA,ARTH,Junior or senior standing.,,"(Cross-listed with ARTH 52026) Study of the arts, crafts and architecture of Nigeria from prehistoric times to the present.",2013
42027,ART OF CENTRAL AFRICA,ARTH,Junior or senior standing.,,"(Cross-listed with ARTH 52027) Comparative study of the arts, crafts and architecture of Central Africa from prehistoric times to the present.",2013
42031,GREEK ART AND ARCHAEOLOGY,ARTH,Junior or senior standing.,,"(Cross-listed with ARTH 52031, CLAS 41401 and CLAS 51401) Greek art and architecture from earliest times through Hellenistic period with special attention given to recent archaeological discoveries.",2013
